filename,xmin,ymin,xmax,ymax,class,width,height
train_117.jpg,9,1848,101,2087,object,2448,3264
train_117.jpg,101,1844,194,2085,object,2448,3264
train_117.jpg,1197,1377,1335,1598,object,2448,3264
train_118.jpg,1452,1741,1716,1788,object,2448,3264
train_118.jpg,1460,1677,1726,1725,object,2448,3264
train_118.jpg,1464,1617,1732,1665,object,2448,3264
train_118.jpg,1467,1538,1726,1597,object,2448,3264
train_118.jpg,1175,1625,1448,1671,object,2448,3264
train_118.jpg,1175,1688,1452,1739,object,2448,3264
train_118.jpg,1774,1535,2068,1560,object,2448,3264
train_118.jpg,1168,1557,1460,1611,object,2448,3264
train_118.jpg,906,1752,1165,1803,object,2448,3264
train_118.jpg,1175,1752,1443,1795,object,2448,3264
train_118.jpg,1737,1580,2014,1641,object,2448,3264
train_118.jpg,2018,1722,2311,1777,object,2448,3264
train_118.jpg,1726,1722,2004,1792,object,2448,3264
train_118.jpg,925,2126,1170,2170,object,2448,3264
train_118.jpg,1183,1890,1482,1958,object,2448,3264
train_118.jpg,1812,490,2113,555,object,2448,3264
train_118.jpg,1183,1969,1481,2029,object,2448,3264
train_118.jpg,1187,2044,1480,2092,object,2448,3264
train_118.jpg,1179,2104,1476,2155,object,2448,3264
train_118.jpg,1497,1887,1791,1942,object,2448,3264
train_118.jpg,1494,1961,1779,2014,object,2448,3264
train_118.jpg,1490,2029,1785,2078,object,2448,3264
train_118.jpg,1490,2096,1779,2146,object,2448,3264
train_118.jpg,0,1351,153,1408,object,2448,3264
train_118.jpg,0,1419,160,1476,object,2448,3264
train_118.jpg,161,1258,477,1325,object,2448,3264
train_118.jpg,161,1336,484,1405,object,2448,3264
train_118.jpg,176,1415,492,1487,object,2448,3264
train_118.jpg,921,2062,1174,2110,object,2448,3264
train_118.jpg,921,2003,1175,2050,object,2448,3264
train_118.jpg,917,1935,1179,1986,object,2448,3264
train_118.jpg,917,1872,1179,1924,object,2448,3264
train_118.jpg,2033,1576,2317,1634,object,2448,3264
train_118.jpg,2025,1651,2312,1706,object,2448,3264
train_118.jpg,2332,1565,2449,1629,object,2448,3264
train_118.jpg,2328,1643,2449,1709,object,2448,3264
train_118.jpg,2321,1718,2448,1768,object,2448,3264
train_118.jpg,0,1916,286,1988,object,2448,3264
train_118.jpg,7,1991,289,2056,object,2448,3264
train_118.jpg,1737,1654,2018,1710,object,2448,3264
train_118.jpg,0,2062,295,2119,object,2448,3264
train_118.jpg,296,1920,607,1977,object,2448,3264
train_118.jpg,296,1991,606,2047,object,2448,3264
train_118.jpg,299,2059,618,2113,object,2448,3264
train_118.jpg,314,2126,605,2184,object,2448,3264
train_118.jpg,614,1980,907,2031,object,2448,3264
train_118.jpg,621,2047,909,2106,object,2448,3264
train_118.jpg,618,2122,910,2172,object,2448,3264
train_118.jpg,4,2137,303,2196,object,2448,3264
train_118.jpg,614,1909,906,1970,object,2448,3264
train_118.jpg,4,1752,278,1821,object,2448,3264
train_118.jpg,1501,629,1803,692,object,2448,3264
train_118.jpg,902,1684,1164,1737,object,2448,3264
train_118.jpg,898,1621,1168,1675,object,2448,3264
train_118.jpg,902,1550,1163,1611,object,2448,3264
train_118.jpg,606,1744,895,1804,object,2448,3264
train_118.jpg,595,1662,899,1735,object,2448,3264
train_118.jpg,603,1591,893,1657,object,2448,3264
train_118.jpg,288,1752,588,1813,object,2448,3264
train_118.jpg,284,1669,584,1738,object,2448,3264
train_118.jpg,266,1602,594,1662,object,2448,3264
train_118.jpg,490,1228,788,1291,object,2448,3264
train_118.jpg,4,1677,267,1749,object,2448,3264
train_118.jpg,0,1606,262,1675,object,2448,3264
train_118.jpg,2268,1404,2449,1453,object,2448,3264
train_118.jpg,2280,1340,2451,1397,object,2448,3264
train_118.jpg,644,483,710,760,object,2448,3264
train_118.jpg,565,487,634,771,object,2448,3264
train_118.jpg,479,472,560,771,object,2448,3264
train_118.jpg,1074,1288,1363,1343,object,2448,3264
train_118.jpg,1082,1351,1371,1407,object,2448,3264
train_118.jpg,1078,1411,1371,1479,object,2448,3264
train_118.jpg,1381,1261,1709,1311,object,2448,3264
train_118.jpg,1374,1321,1696,1389,object,2448,3264
train_118.jpg,1374,1400,1690,1461,object,2448,3264
train_118.jpg,124,90,493,171,object,2448,3264
train_118.jpg,1711,1209,1989,1273,object,2448,3264
train_118.jpg,1703,1348,1983,1398,object,2448,3264
train_118.jpg,1699,1407,1967,1463,object,2448,3264
train_118.jpg,2280,1205,2449,1267,object,2448,3264
train_118.jpg,2280,1273,2451,1334,object,2448,3264
train_118.jpg,292,468,370,760,object,2448,3264
train_118.jpg,382,464,466,767,object,2448,3264
train_118.jpg,1718,1280,1983,1336,object,2448,3264
train_118.jpg,124,187,468,259,object,2448,3264
train_118.jpg,135,273,470,345,object,2448,3264
train_118.jpg,505,161,838,243,object,2448,3264
train_118.jpg,2193,333,2449,390,object,2448,3264
train_118.jpg,15,460,84,763,object,2448,3264
train_118.jpg,101,464,176,761,object,2448,3264
train_118.jpg,187,442,275,746,object,2448,3264
train_118.jpg,726,502,773,761,object,2448,3264
train_118.jpg,786,509,841,765,object,2448,3264
train_118.jpg,2201,258,2448,317,object,2448,3264
train_118.jpg,880,524,1157,594,object,2448,3264
train_118.jpg,876,681,1165,752,object,2448,3264
train_118.jpg,1172,502,1495,578,object,2448,3264
train_118.jpg,1175,599,1493,671,object,2448,3264
train_118.jpg,1175,685,1488,755,object,2448,3264
train_118.jpg,1512,483,1800,543,object,2448,3264
train_118.jpg,1501,561,1800,617,object,2448,3264
train_118.jpg,880,606,1161,671,object,2448,3264
train_118.jpg,1505,696,1794,758,object,2448,3264
train_118.jpg,2212,180,2450,243,object,2448,3264
train_118.jpg,1890,247,2194,320,object,2448,3264
train_118.jpg,490,266,817,350,object,2448,3264
train_118.jpg,838,273,895,366,object,2448,3264
train_118.jpg,910,195,960,275,object,2448,3264
train_118.jpg,910,284,971,368,object,2448,3264
train_118.jpg,969,135,1269,205,object,2448,3264
train_118.jpg,981,217,1280,289,object,2448,3264
train_118.jpg,1883,329,2178,395,object,2448,3264
train_118.jpg,977,299,1270,365,object,2448,3264
train_118.jpg,1286,228,1568,285,object,2448,3264
train_118.jpg,1284,307,1558,373,object,2448,3264
train_118.jpg,1591,150,1880,231,object,2448,3264
train_118.jpg,1580,240,1876,302,object,2448,3264
train_118.jpg,1568,314,1871,383,object,2448,3264
train_118.jpg,1898,165,2199,241,object,2448,3264
train_118.jpg,1284,135,1585,211,object,2448,3264
train_118.jpg,498,1299,788,1353,object,2448,3264
train_118.jpg,1097,898,1402,978,object,2448,3264
train_118.jpg,502,1426,795,1471,object,2448,3264
train_118.jpg,2354,2261,2444,2306,object,2448,3264
train_118.jpg,2354,2313,2451,2372,object,2448,3264
train_118.jpg,2347,2381,2449,2435,object,2448,3264
train_118.jpg,921,2306,1225,2357,object,2448,3264
train_118.jpg,925,2242,1225,2293,object,2448,3264
train_118.jpg,648,2463,922,2500,object,2448,3264
train_118.jpg,636,2411,916,2454,object,2448,3264
train_118.jpg,644,2358,909,2403,object,2448,3264
train_118.jpg,352,2467,627,2516,object,2448,3264
train_118.jpg,344,2403,629,2454,object,2448,3264
train_118.jpg,2358,2197,2450,2245,object,2448,3264
train_118.jpg,337,2343,621,2397,object,2448,3264
train_118.jpg,64,2470,336,2524,object,2448,3264
train_118.jpg,498,1355,799,1416,object,2448,3264
train_118.jpg,442,973,776,1038,object,2448,3264
train_118.jpg,442,1052,770,1124,object,2448,3264
train_118.jpg,790,977,1085,1038,object,2448,3264
train_118.jpg,779,1052,1096,1118,object,2448,3264
train_118.jpg,1100,984,1406,1047,object,2448,3264
train_118.jpg,1097,1056,1408,1121,object,2448,3264
train_118.jpg,1400,838,1711,894,object,2448,3264
train_118.jpg,1430,913,1717,964,object,2448,3264
train_118.jpg,333,2276,624,2327,object,2448,3264
train_118.jpg,1419,981,1730,1038,object,2448,3264
train_118.jpg,2085,2384,2327,2443,object,2448,3264
train_118.jpg,2092,2205,2329,2248,object,2448,3264
train_118.jpg,1808,565,2100,625,object,2448,3264
train_118.jpg,1812,629,2096,696,object,2448,3264
train_118.jpg,1808,696,2097,765,object,2448,3264
train_118.jpg,2122,494,2390,566,object,2448,3264
train_118.jpg,2115,569,2390,635,object,2448,3264
train_118.jpg,2107,644,2384,696,object,2448,3264
train_118.jpg,2107,707,2390,769,object,2448,3264
train_118.jpg,86,831,427,885,object,2448,3264
train_118.jpg,94,895,421,968,object,2448,3264
train_118.jpg,90,977,428,1043,object,2448,3264
train_118.jpg,2085,2328,2336,2376,object,2448,3264
train_118.jpg,109,1056,435,1126,object,2448,3264
train_118.jpg,925,2377,1224,2429,object,2448,3264
train_118.jpg,932,2444,1221,2488,object,2448,3264
train_118.jpg,1231,2238,1528,2291,object,2448,3264
train_118.jpg,1231,2298,1514,2354,object,2448,3264
train_118.jpg,1224,2362,1511,2413,object,2448,3264
train_118.jpg,1235,2422,1514,2471,object,2448,3264
train_118.jpg,1527,2291,1792,2346,object,2448,3264
train_118.jpg,1531,2362,1805,2408,object,2448,3264
train_118.jpg,1520,2418,1792,2460,object,2448,3264
train_118.jpg,1812,2403,2072,2444,object,2448,3264
train_118.jpg,457,898,743,955,object,2448,3264
train_118.jpg,1426,1048,1729,1124,object,2448,3264
train_118.jpg,2081,2268,2349,2316,object,2448,3264
train_118.jpg,1737,981,2044,1047,object,2448,3264
train_118.jpg,1789,2018,2062,2071,object,2448,3264
train_118.jpg,1789,2085,2060,2139,object,2448,3264
train_118.jpg,2092,1857,2359,1907,object,2448,3264
train_118.jpg,2085,1913,2350,1967,object,2448,3264
train_118.jpg,2070,1969,2339,2023,object,2448,3264
train_118.jpg,2070,2033,2330,2073,object,2448,3264
train_118.jpg,2070,2081,2321,2129,object,2448,3264
train_118.jpg,2362,1857,2449,1909,object,2448,3264
train_118.jpg,0,1224,147,1282,object,2448,3264
train_118.jpg,2358,1916,2448,1973,object,2448,3264
train_118.jpg,2358,1976,2451,2018,object,2448,3264
train_118.jpg,2343,2021,2451,2078,object,2448,3264
train_118.jpg,2332,2085,2449,2131,object,2448,3264
train_118.jpg,41,2280,323,2332,object,2448,3264
train_118.jpg,1785,1958,2062,2010,object,2448,3264
train_118.jpg,52,2347,326,2399,object,2448,3264
train_118.jpg,56,2403,338,2461,object,2448,3264
train_118.jpg,0,1295,151,1349,object,2448,3264
train_118.jpg,1074,1217,1374,1270,object,2448,3264
train_118.jpg,801,1422,1071,1475,object,2448,3264
train_118.jpg,809,1348,1065,1412,object,2448,3264
train_118.jpg,797,1273,1071,1334,object,2448,3264
train_118.jpg,2336,1056,2451,1115,object,2448,3264
train_118.jpg,2343,981,2451,1045,object,2448,3264
train_118.jpg,2343,898,2449,970,object,2448,3264
train_118.jpg,2047,1071,2326,1126,object,2448,3264
train_118.jpg,2051,1003,2330,1060,object,2448,3264
train_118.jpg,2055,936,2336,996,object,2448,3264
train_118.jpg,2047,861,2320,916,object,2448,3264
train_118.jpg,1737,1056,2036,1121,object,2448,3264
train_118.jpg,1744,887,2039,960,object,2448,3264
train_118.jpg,1804,1887,2077,1945,object,2448,3264
train_119.jpg,2223,3025,2333,3212,object,2336,4160
train_119.jpg,2054,3184,2226,3473,object,2336,4160
train_119.jpg,1886,3220,2060,3485,object,2336,4160
train_119.jpg,1712,3209,1870,3506,object,2336,4160
train_119.jpg,1640,3250,1699,3517,object,2336,4160
train_119.jpg,1160,3194,1258,3529,object,2336,4160
train_119.jpg,1513,3255,1589,3517,object,2336,4160
train_119.jpg,1390,3204,1497,3528,object,2336,4160
train_119.jpg,1267,3184,1377,3528,object,2336,4160
train_119.jpg,1032,3189,1135,3534,object,2336,4160
train_119.jpg,915,3250,1008,3549,object,2336,4160
train_119.jpg,828,3250,915,3544,object,2336,4160
train_119.jpg,2233,3215,2338,3324,object,2336,4160
train_119.jpg,1589,3322,1643,3508,object,2336,4160
train_119.jpg,2238,3327,2337,3469,object,2336,4160
train_119.jpg,1886,2688,1942,2928,object,2336,4160
train_119.jpg,1273,2642,1340,2944,object,2336,4160
train_119.jpg,1359,2622,1423,2942,object,2336,4160
train_119.jpg,1431,2688,1503,2935,object,2336,4160
train_119.jpg,1508,2668,1574,2925,object,2336,4160
train_119.jpg,1594,2673,1661,2927,object,2336,4160
train_119.jpg,1671,2673,1755,2935,object,2336,4160
train_119.jpg,1784,2668,1883,2931,object,2336,4160
train_119.jpg,741,3255,823,3554,object,2336,4160
train_119.jpg,1952,2698,1985,2927,object,2336,4160
train_119.jpg,1983,2703,2051,2919,object,2336,4160
train_119.jpg,2085,2657,2159,2921,object,2336,4160
train_119.jpg,2167,2642,2244,2831,object,2336,4160
train_119.jpg,2249,2663,2332,2839,object,2336,4160
train_119.jpg,2177,2233,2261,2482,object,2336,4160
train_119.jpg,1206,2622,1266,2946,object,2336,4160
train_119.jpg,675,3245,741,3558,object,2336,4160
train_119.jpg,10,3245,92,3589,object,2336,4160
train_119.jpg,577,3092,629,3248,object,2336,4160
train_119.jpg,10,2647,132,2684,object,2336,4160
train_119.jpg,153,2709,245,2978,object,2336,4160
train_119.jpg,261,2693,314,2958,object,2336,4160
train_119.jpg,317,2719,391,2974,object,2336,4160
train_119.jpg,399,2693,446,2967,object,2336,4160
train_119.jpg,445,2688,517,2976,object,2336,4160
train_119.jpg,10,2683,121,2721,object,2336,4160
train_119.jpg,516,2688,570,2977,object,2336,4160
train_119.jpg,654,2714,724,2976,object,2336,4160
train_119.jpg,731,2714,815,2953,object,2336,4160
train_119.jpg,818,2719,882,2963,object,2336,4160
train_119.jpg,884,2703,931,2946,object,2336,4160
train_119.jpg,930,2688,998,2951,object,2336,4160
train_119.jpg,1002,2693,1077,2960,object,2336,4160
train_119.jpg,572,2683,649,2963,object,2336,4160
train_119.jpg,332,3138,438,3305,object,2336,4160
train_119.jpg,10,2724,134,2770,object,2336,4160
train_119.jpg,4,2807,141,2835,object,2336,4160
train_119.jpg,516,3102,571,3282,object,2336,4160
train_119.jpg,445,3112,515,3291,object,2336,4160
train_119.jpg,557,3281,657,3556,object,2336,4160
train_119.jpg,465,3291,557,3576,object,2336,4160
train_119.jpg,363,3312,460,3575,object,2336,4160
train_119.jpg,281,3312,358,3574,object,2336,4160
train_119.jpg,5,2775,130,2811,object,2336,4160
train_119.jpg,189,3240,281,3576,object,2336,4160
train_119.jpg,2172,2065,2261,2226,object,2336,4160
train_119.jpg,0,2953,137,2982,object,2336,4160
train_119.jpg,0,2923,137,2951,object,2336,4160
train_119.jpg,0,2894,137,2922,object,2336,4160
train_119.jpg,0,2866,137,2894,object,2336,4160
train_119.jpg,0,2839,137,2867,object,2336,4160
train_119.jpg,97,3250,184,3581,object,2336,4160
train_119.jpg,2065,2177,2152,2471,object,2336,4160
train_119.jpg,961,2208,1046,2475,object,2336,4160
train_119.jpg,1916,2177,1996,2480,object,2336,4160
train_119.jpg,1589,1610,1671,1893,object,2336,4160
train_119.jpg,1692,1620,1770,1901,object,2336,4160
train_119.jpg,1771,1607,1853,1897,object,2336,4160
train_119.jpg,1870,1615,1951,1888,object,2336,4160
train_119.jpg,1952,1620,2039,1887,object,2336,4160
train_119.jpg,2049,1625,2136,1887,object,2336,4160
train_119.jpg,2141,1630,2212,1893,object,2336,4160
train_119.jpg,2182,1114,2236,1322,object,2336,4160
train_119.jpg,2121,1109,2180,1329,object,2336,4160
train_119.jpg,2019,1119,2116,1329,object,2336,4160
train_119.jpg,1947,1109,2019,1336,object,2336,4160
train_119.jpg,1886,1119,1950,1334,object,2336,4160
train_119.jpg,1809,1114,1882,1333,object,2336,4160
train_119.jpg,1689,1112,1800,1333,object,2336,4160
train_119.jpg,1579,1145,1667,1326,object,2336,4160
train_119.jpg,1487,1150,1578,1322,object,2336,4160
train_119.jpg,1370,1135,1485,1343,object,2336,4160
train_119.jpg,4,972,164,1073,object,2336,4160
train_119.jpg,5,1073,158,1133,object,2336,4160
train_119.jpg,82,1145,170,1340,object,2336,4160
train_119.jpg,169,1165,236,1352,object,2336,4160
train_119.jpg,240,1155,326,1345,object,2336,4160
train_119.jpg,332,1155,437,1338,object,2336,4160
train_119.jpg,1528,1625,1591,1897,object,2336,4160
train_119.jpg,445,1160,528,1334,object,2336,4160
train_119.jpg,715,1155,823,1329,object,2336,4160
train_119.jpg,869,1155,974,1333,object,2336,4160
train_119.jpg,976,1150,1069,1339,object,2336,4160
train_119.jpg,1073,1150,1181,1350,object,2336,4160
train_119.jpg,1186,1150,1278,1329,object,2336,4160
train_119.jpg,1278,1145,1367,1347,object,2336,4160
train_119.jpg,531,1165,627,1334,object,2336,4160
train_119.jpg,1998,2177,2067,2467,object,2336,4160
train_119.jpg,1462,1640,1526,1910,object,2336,4160
train_119.jpg,1288,1646,1368,1918,object,2336,4160
train_119.jpg,1830,2187,1918,2475,object,2336,4160
train_119.jpg,1717,2167,1786,2459,object,2336,4160
train_119.jpg,1646,2172,1713,2468,object,2336,4160
train_119.jpg,1457,2213,1630,2477,object,2336,4160
train_119.jpg,1303,2187,1367,2482,object,2336,4160
train_119.jpg,1242,2187,1304,2479,object,2336,4160
train_119.jpg,1170,2192,1243,2479,object,2336,4160
train_119.jpg,1053,2208,1136,2486,object,2336,4160
train_119.jpg,853,2238,938,2481,object,2336,4160
train_119.jpg,726,2233,828,2486,object,2336,4160
train_119.jpg,654,2244,717,2484,object,2336,4160
train_119.jpg,567,2238,650,2494,object,2336,4160
train_119.jpg,486,2203,556,2493,object,2336,4160
train_119.jpg,394,2208,483,2491,object,2336,4160
train_119.jpg,271,2213,372,2495,object,2336,4160
train_119.jpg,4,2131,233,2509,object,2336,4160
train_119.jpg,2,1607,128,1927,object,2336,4160
train_119.jpg,1227,1635,1281,1909,object,2336,4160
train_119.jpg,1119,1640,1219,1911,object,2336,4160
train_119.jpg,1007,1646,1081,1913,object,2336,4160
train_119.jpg,930,1640,1006,1913,object,2336,4160
train_119.jpg,843,1651,920,1913,object,2336,4160
train_119.jpg,751,1656,843,1927,object,2336,4160
train_119.jpg,1375,1640,1453,1906,object,2336,4160
train_119.jpg,669,1625,746,1915,object,2336,4160
train_119.jpg,496,1620,584,1919,object,2336,4160
train_119.jpg,440,1625,497,1924,object,2336,4160
train_119.jpg,1078,2698,1133,2954,object,2336,4160
train_119.jpg,317,1615,437,1916,object,2336,4160
train_119.jpg,215,1605,312,1922,object,2336,4160
train_119.jpg,138,1615,210,1929,object,2336,4160
train_119.jpg,598,1615,664,1918,object,2336,4160
train_119.jpg,629,1165,717,1343,object,2336,4160
train_119.jpg,1135,2632,1204,2950,object,2336,4160
train_12.jpg,1456,1185,1495,1311,object,2448,3264
train_12.jpg,429,3090,558,3264,object,2448,3264
train_12.jpg,684,1590,805,1766,object,2448,3264
train_12.jpg,825,1532,927,1725,object,2448,3264
train_12.jpg,944,1500,1042,1677,object,2448,3264
train_12.jpg,1057,1464,1153,1633,object,2448,3264
train_12.jpg,1161,1435,1237,1564,object,2448,3264
train_12.jpg,1240,1400,1311,1556,object,2448,3264
train_12.jpg,491,1627,642,1862,object,2448,3264
train_12.jpg,1311,884,1364,1032,object,2448,3264
train_12.jpg,1311,1210,1370,1369,object,2448,3264
train_12.jpg,1312,1370,1374,1495,object,2448,3264
train_12.jpg,1385,1349,1448,1469,object,2448,3264
train_12.jpg,1449,1321,1495,1458,object,2448,3264
train_12.jpg,1387,1198,1453,1316,object,2448,3264
train_12.jpg,1386,1048,1442,1177,object,2448,3264
train_12.jpg,1316,1048,1382,1195,object,2448,3264
train_12.jpg,1452,1037,1506,1179,object,2448,3264
train_12.jpg,261,1695,469,1948,object,2448,3264
train_12.jpg,1152,1269,1237,1424,object,2448,3264
train_12.jpg,195,1169,416,1417,object,2448,3264
train_12.jpg,438,1148,611,1386,object,2448,3264
train_12.jpg,222,1442,458,1680,object,2448,3264
train_12.jpg,481,1395,648,1614,object,2448,3264
train_12.jpg,648,1132,790,1354,object,2448,3264
train_12.jpg,807,1121,916,1324,object,2448,3264
train_12.jpg,1235,1242,1311,1387,object,2448,3264
train_12.jpg,934,1127,1027,1288,object,2448,3264
train_12.jpg,1142,1090,1227,1246,object,2448,3264
train_12.jpg,1244,1074,1311,1227,object,2448,3264
train_12.jpg,655,1379,800,1565,object,2448,3264
train_12.jpg,813,1337,932,1524,object,2448,3264
train_12.jpg,938,1306,1053,1485,object,2448,3264
train_12.jpg,1057,1295,1142,1454,object,2448,3264
train_12.jpg,1053,1111,1142,1267,object,2448,3264
train_12.jpg,409,895,579,1122,object,2448,3264
train_12.jpg,1514,1302,1564,1411,object,2448,3264
train_12.jpg,1569,1163,1621,1285,object,2448,3264
train_12.jpg,1711,1721,1748,1802,object,2448,3264
train_12.jpg,1674,1653,1711,1731,object,2448,3264
train_12.jpg,1614,1269,1706,1358,object,2448,3264
train_12.jpg,1629,1142,1711,1246,object,2448,3264
train_12.jpg,1635,1027,1711,1119,object,2448,3264
train_12.jpg,1636,884,1716,1003,object,2448,3264
train_12.jpg,1640,1690,1674,1765,object,2448,3264
train_12.jpg,1714,1242,1758,1337,object,2448,3264
train_12.jpg,1727,1124,1764,1221,object,2448,3264
train_12.jpg,1766,1127,1806,1221,object,2448,3264
train_12.jpg,1721,1009,1774,1121,object,2448,3264
train_12.jpg,1772,1006,1811,1120,object,2448,3264
train_12.jpg,1725,874,1811,994,object,2448,3264
train_12.jpg,190,2817,305,3259,object,2448,3264
train_12.jpg,1757,1237,1795,1336,object,2448,3264
train_12.jpg,1511,1178,1569,1285,object,2448,3264
train_12.jpg,1587,1727,1632,1804,object,2448,3264
train_12.jpg,1625,1806,1664,1875,object,2448,3264
train_12.jpg,1508,1023,1574,1158,object,2448,3264
train_12.jpg,1574,1027,1621,1153,object,2448,3264
train_12.jpg,1517,882,1574,1016,object,2448,3264
train_12.jpg,1578,884,1627,1011,object,2448,3264
train_12.jpg,1589,1600,1632,1704,object,2448,3264
train_12.jpg,1575,2037,1616,2118,object,2448,3264
train_12.jpg,1669,1774,1706,1849,object,2448,3264
train_12.jpg,1624,1995,1653,2070,object,2448,3264
train_12.jpg,1707,1943,1737,2011,object,2448,3264
train_12.jpg,1575,1932,1621,2006,object,2448,3264
train_12.jpg,1623,1900,1658,1976,object,2448,3264
train_12.jpg,1666,1874,1700,1944,object,2448,3264
train_12.jpg,1706,1837,1748,1916,object,2448,3264
train_12.jpg,1582,1827,1616,1906,object,2448,3264
train_12.jpg,1656,1969,1700,2028,object,2448,3264
train_12.jpg,344,695,542,868,object,2448,3264
train_12.jpg,1565,1295,1611,1414,object,2448,3264
train_12.jpg,774,895,896,1103,object,2448,3264
train_12.jpg,1202,2106,1274,2233,object,2448,3264
train_12.jpg,1194,1964,1285,2094,object,2448,3264
train_12.jpg,1132,2432,1221,2572,object,2448,3264
train_12.jpg,1129,2316,1190,2424,object,2448,3264
train_12.jpg,1116,2190,1185,2297,object,2448,3264
train_12.jpg,1031,2543,1116,2699,object,2448,3264
train_12.jpg,1020,2395,1106,2527,object,2448,3264
train_12.jpg,1031,2248,1106,2395,object,2448,3264
train_12.jpg,1015,2064,1106,2247,object,2448,3264
train_12.jpg,911,2137,1000,2297,object,2448,3264
train_12.jpg,920,2332,1011,2453,object,2448,3264
train_12.jpg,924,2474,1011,2628,object,2448,3264
train_12.jpg,923,2648,1011,2795,object,2448,3264
train_12.jpg,845,2722,921,2888,object,2448,3264
train_12.jpg,841,2569,911,2694,object,2448,3264
train_12.jpg,830,2385,905,2543,object,2448,3264
train_12.jpg,732,2827,827,2990,object,2448,3264
train_12.jpg,732,2632,816,2818,object,2448,3264
train_12.jpg,716,2448,816,2628,object,2448,3264
train_12.jpg,561,2374,674,2570,object,2448,3264
train_12.jpg,570,2601,684,2744,object,2448,3264
train_12.jpg,586,2753,690,2938,object,2448,3264
train_12.jpg,582,2953,705,3135,object,2448,3264
train_12.jpg,376,2474,521,2698,object,2448,3264
train_12.jpg,387,2711,521,2898,object,2448,3264
train_12.jpg,621,884,762,1099,object,2448,3264
train_12.jpg,416,2917,532,3076,object,2448,3264
train_12.jpg,1188,2237,1285,2361,object,2448,3264
train_12.jpg,1228,2369,1290,2505,object,2448,3264
train_12.jpg,1111,2006,1185,2162,object,2448,3264
train_12.jpg,1416,1590,1464,1719,object,2448,3264
train_12.jpg,1341,2253,1390,2362,object,2448,3264
train_12.jpg,1520,1985,1564,2083,object,2448,3264
train_12.jpg,1458,2032,1506,2135,object,2448,3264
train_12.jpg,1395,2079,1453,2193,object,2448,3264
train_12.jpg,1514,2101,1564,2219,object,2448,3264
train_12.jpg,1237,900,1296,1056,object,2448,3264
train_12.jpg,1127,700,1230,883,object,2448,3264
train_12.jpg,1142,905,1229,1078,object,2448,3264
train_12.jpg,1339,1621,1406,1736,object,2448,3264
train_12.jpg,1037,900,1121,1073,object,2448,3264
train_12.jpg,1332,2132,1390,2240,object,2448,3264
train_12.jpg,1407,2195,1453,2320,object,2448,3264
train_12.jpg,1460,1922,1511,2022,object,2448,3264
train_12.jpg,1517,1874,1564,1972,object,2448,3264
train_12.jpg,1337,2022,1390,2115,object,2448,3264
train_12.jpg,1474,1564,1521,1673,object,2448,3264
train_12.jpg,1527,1511,1579,1641,object,2448,3264
train_12.jpg,1346,1753,1400,1858,object,2448,3264
train_12.jpg,1410,1727,1458,1843,object,2448,3264
train_12.jpg,1469,1685,1516,1786,object,2448,3264
train_12.jpg,916,895,1026,1099,object,2448,3264
train_12.jpg,1399,1958,1442,2082,object,2448,3264
train_12.jpg,1528,1653,1585,1754,object,2448,3264
train_12.jpg,1411,1848,1453,1949,object,2448,3264
train_12.jpg,1469,1800,1521,1902,object,2448,3264
train_12.jpg,1528,1758,1579,1875,object,2448,3264
train_12.jpg,1346,1895,1395,2004,object,2448,3264
train_12.jpg,1452,2137,1506,2261,object,2448,3264
train_120.jpg,891,2406,1082,2686,object,2448,3264
train_120.jpg,799,2500,878,2694,object,2448,3264
train_120.jpg,666,2502,796,2694,object,2448,3264
train_120.jpg,1316,543,1456,816,object,2448,3264
train_120.jpg,416,2515,535,2698,object,2448,3264
train_120.jpg,1778,2460,1934,2655,object,2448,3264
train_120.jpg,1245,2406,1435,2668,object,2448,3264
train_120.jpg,1445,2463,1591,2664,object,2448,3264
train_120.jpg,1607,532,1749,812,object,2448,3264
train_120.jpg,1936,2460,2101,2656,object,2448,3264
train_120.jpg,2111,2485,2241,2660,object,2448,3264
train_120.jpg,2258,2354,2365,2645,object,2448,3264
train_120.jpg,2367,2362,2450,2645,object,2448,3264
train_120.jpg,2373,2698,2451,2999,object,2448,3264
train_120.jpg,1187,571,1316,824,object,2448,3264
train_120.jpg,2257,2707,2369,2993,object,2448,3264
train_120.jpg,1091,2471,1237,2689,object,2448,3264
train_120.jpg,1054,566,1182,829,object,2448,3264
train_120.jpg,862,974,1013,1221,object,2448,3264
train_120.jpg,791,579,908,828,object,2448,3264
train_120.jpg,1020,870,1198,1217,object,2448,3264
train_120.jpg,2137,2706,2248,3016,object,2448,3264
train_120.jpg,709,884,849,1216,object,2448,3264
train_120.jpg,555,1008,704,1212,object,2448,3264
train_120.jpg,529,912,687,1005,object,2448,3264
train_120.jpg,337,887,524,1223,object,2448,3264
train_120.jpg,225,928,328,1232,object,2448,3264
train_120.jpg,142,928,221,1231,object,2448,3264
train_120.jpg,915,580,1053,828,object,2448,3264
train_120.jpg,2,924,104,1227,object,2448,3264
train_120.jpg,69,570,312,837,object,2448,3264
train_120.jpg,71,428,336,498,object,2448,3264
train_120.jpg,350,545,436,616,object,2448,3264
train_120.jpg,346,622,441,837,object,2448,3264
train_120.jpg,441,387,560,527,object,2448,3264
train_120.jpg,444,535,562,836,object,2448,3264
train_120.jpg,562,537,679,827,object,2448,3264
train_120.jpg,688,617,791,820,object,2448,3264
